discourse_id,essay_id,discourse_text,discourse_type,discourse_effectiveness
a46b5189dcd5,E1464913F4ED,"If our generation starts cleaning up this world and making it a better place, I'm sure that we can teach generations after us to follow in our footsteps. ",Evidence,Effective
deed3b71dc23,E1464913F4ED,"In conclusion I feel that students should have to do community service.

What they ""need"" or want to do probably isn't as important as giving back to the community. The community service does not have to conflict with the students life outside of school; it can be as short as one or two hours. Which is why students have no reason why they shouldn't help.     ",Concluding Statement,Effective
b56aada1ea80,E1BAC2DFC0BA,"Every vote makes a difference. Every single vote plays a role in electing a president, whether it be directly, or indirectly. The Electoral College has caused a lot of controversy with that thought. ""The Electoral College is unfair, outdated, and irrational."" (Plumer 14) Where are the facts behind the argument against it? We all hear people complaining and saying these things, but they have no facts as to why abolishing the Electoral College would be beneficial. ",Lead,Adequate
73a45a4dc5d5,E1BAC2DFC0BA,"The Electoral College is working in the peoples' favor and i believe we should keep it. 
",Position,Adequate
813b7894715e,E1BAC2DFC0BA,There are so many uneducated voters. People that vote for the presidential candidate at the top of the list because they have no clue who any of the people are anyway. If the president was selected by just popular votes who knows what the nation would be like. Every vote counts ,Evidence,Adequate
91322d2d95be,E1BAC2DFC0BA,"Yes, this is true even with Electoral College it just a process to make sure that the votes being sent in are educated and well thought out; not chosen out of laziness ",Claim,Adequate
cf44091e6cd3,E1BAC2DFC0BA,"Do we want the people who vote just to say they voted to have a huge say in who runs our country? I sure don't. I'd rather have a trusted group of people who are very well educated take our votes into huge consideration and seal the deal. ""But each party selects a slate of electors trusted to vote for the party's nomonee (and that trust is rarely betrayed)..."" (Posner 16). Richard A. Posner goes on to tell us how many times the trust has been betrayed... the most recent being in the election year 2000 and then the only other time the electoral vote did not reflect the popular vote was 1888. There's no reason to change a system that isn't broken. ",Evidence,Adequate
715c327dc7fb,E1BAC2DFC0BA,Obviously the system has its flaws ,Counterclaim,Ineffective
8f1f45922387,E1BAC2DFC0BA,"but nothing is perfect. Sure the Electoral College messed up twice, but that isn't some mass amount that was detrimental to our nation. ",Rebuttal,Ineffective
8f882c0a8bea,E1BAC2DFC0BA,"""The founding fathers established it in the Constitution as a compromise between election of the President by a vote in Congress and election of the President by a popular vote of qualified citizens."" (Office of the Federal Register 1) It's a compromise that has worked for so long; there's not enough valid reasons to change it. ",Evidence,Adequate
3295fc76c8f0,E1BAC2DFC0BA,The Electoral College gives the right amount of representation to different sized states. ,Claim,Adequate
97f53018207f,E1BAC2DFC0BA,"""The Popular vote was very close in Florida; nevertheless Obama, who won that vote, got 29 electoral votes."" (Posner 21) The majority of the state was in favor of Obams's ideas so 29 Electoral votes would work in their states favor, instead of having an almost tie vote which would make a smaller difference in the outcome. The Electoral College votes are like each states individual votes for the candidate that would make the majority of that one state happy, or that would benefit that one state. So yes, the popular vote may not always win, but the outcome of the presidential election is based on which person was the favorite of the majority of each individual state. 
",Evidence,Adequate
